time,location,temperature_2m,precipitation,rain,wind_speed_10m,wind_gusts_10m,weather_code
2026-03-31T02:00,Brussels,3.7,0.0,0.0,8.0,15.5,0
2026-03-31T03:00,Brussels,3.4,0.0,0.0,7.7,15.8,0
2026-03-31T04:00,Brussels,3.1,0.0,0.0,6.6,14.8,0
2026-03-31T05:00,Brussels,2.9,0.0,0.0,7.6,14.4,0
2026-03-31T06:00,Brussels,2.8,0.0,0.0,7.8,15.1,0
2026-03-31T07:00,Brussels,2.5,0.0,0.0,7.7,15.1,1
2026-03-31T08:00,Brussels,3.0,0.0,0.0,8.0,16.9,2
2026-03-31T09:00,Brussels,4.4,0.0,0.0,8.5,16.2,2
2026-03-31T10:00,Brussels,6.3,0.0,0.0,6.8,17.6,0
2026-03-31T11:00,Brussels,8.3,0.0,0.0,7.3,20.2,1
2026-03-31T12:00,Brussels,9.6,0.1,0.1,9.4,25.2,51
2026-03-31T13:00,Brussels,10.1,0.0,0.0,9.8,26.6,3
2026-03-31T14:00,Brussels,10.2,0.0,0.0,13.4,27.0,3
2026-03-31T15:00,Brussels,10.2,0.0,0.0,13.9,33.5,3
2026-03-31T16:00,Brussels,10.3,0.0,0.0,12.9,33.8,3
2026-03-31T17:00,Brussels,10.3,0.0,0.0,11.9,31.7,3
2026-03-31T18:00,Brussels,10.1,0.0,0.0,11.8,30.2,3
2026-03-31T19:00,Brussels,9.4,0.0,0.0,8.4,30.6,1
2026-03-31T20:00,Brussels,9.0,0.0,0.0,7.4,18.4,0
2026-03-31T21:00,Brussels,7.6,0.0,0.0,8.2,15.8,2
2026-03-31T22:00,Brussels,6.9,0.0,0.0,7.1,16.2,0
2026-03-31T23:00,Brussels,6.3,0.0,0.0,6.2,14.0,0
2026-04-01T00:00,Brussels,5.4,0.0,0.0,2.6,11.9,1
2026-04-01T01:00,Brussels,5.5,0.0,0.0,1.2,4.0,3
2026-04-01T02:00,Brussels,6.7,0.0,0.0,0.7,2.2,3
2026-04-01T03:00,Brussels,6.8,0.0,0.0,1.2,2.5,3
2026-04-01T04:00,Brussels,6.7,0.0,0.0,0.4,2.9,3
2026-04-01T05:00,Brussels,6.7,0.0,0.0,0.2,1.1,3
2026-04-01T06:00,Brussels,6.6,0.0,0.0,3.5,6.8,3
2026-04-01T07:00,Brussels,6.5,0.0,0.0,3.7,7.6,3
2026-04-01T08:00,Brussels,6.9,0.0,0.0,3.5,7.6,3
2026-04-01T09:00,Brussels,7.4,0.0,0.0,4.0,10.1,3
2026-04-01T10:00,Brussels,7.9,0.0,0.0,4.6,13.0,2
2026-04-01T11:00,Brussels,8.7,0.0,0.0,4.7,14.0,2
2026-04-01T12:00,Brussels,9.3,0.0,0.0,5.4,16.2,2
2026-04-01T13:00,Brussels,10.0,0.0,0.0,5.9,17.6,2
2026-04-01T14:00,Brussels,11.0,0.0,0.0,6.8,20.9,3
2026-04-01T15:00,Brussels,11.9,0.0,0.0,5.5,21.2,2
2026-04-01T16:00,Brussels,12.3,0.0,0.0,3.3,18.7,0
2026-04-01T17:00,Brussels,12.5,0.0,0.0,2.2,14.4,0
2026-04-01T18:00,Brussels,12.4,0.0,0.0,2.2,11.5,1
2026-04-01T19:00,Brussels,11.9,0.0,0.0,3.0,9.7,0
2026-04-01T20:00,Brussels,10.6,0.0,0.0,3.3,7.2,0
2026-04-01T21:00,Brussels,9.4,0.0,0.0,4.2,7.9,0
2026-04-01T22:00,Brussels,8.5,0.0,0.0,3.8,7.9,0
2026-04-01T23:00,Brussels,8.0,0.0,0.0,6.3,11.5,0
2026-04-02T00:00,Brussels,7.4,0.0,0.0,7.6,14.4,0
2026-04-02T01:00,Brussels,6.8,0.0,0.0,8.2,15.8,0
2026-04-02T02:00,Brussels,7.3,0.0,0.0,9.3,17.3,3
2026-04-02T03:00,Brussels,7.2,0.0,0.0,9.3,18.7,1
2026-04-02T04:00,Brussels,7.1,0.0,0.0,9.7,19.8,3
2026-04-02T05:00,Brussels,7.1,0.1,0.1,10.2,20.9,51
2026-04-02T06:00,Brussels,7.2,0.3,0.3,11.3,22.7,51
2026-04-02T07:00,Brussels,7.1,0.7,0.7,12.2,24.1,53
2026-04-02T08:00,Brussels,7.4,0.1,0.1,10.2,23.8,51
2026-04-02T09:00,Brussels,8.0,0.0,0.0,10.1,20.2,3
2026-04-02T10:00,Brussels,9.3,0.0,0.0,10.5,24.8,2
2026-04-02T11:00,Brussels,10.4,0.0,0.0,8.6,25.2,3
2026-04-02T12:00,Brussels,10.8,0.0,0.0,9.7,27.7,3
2026-04-02T13:00,Brussels,9.8,0.8,0.8,13.2,30.2,53
2026-04-02T14:00,Brussels,10.1,0.2,0.2,14.4,30.6,51
2026-04-02T15:00,Brussels,9.4,0.1,0.1,15.4,37.4,51
2026-04-02T16:00,Brussels,9.4,0.1,0.1,14.5,36.4,51
2026-04-02T17:00,Brussels,9.4,0.1,0.1,14.0,34.9,51
2026-04-02T18:00,Brussels,9.1,0.0,0.0,13.3,33.8,3
2026-04-02T19:00,Brussels,8.9,0.0,0.0,11.1,34.2,3
2026-04-02T20:00,Brussels,7.8,0.0,0.0,12.1,25.2,3
2026-04-02T21:00,Brussels,6.9,0.0,0.0,11.1,26.6,3
2026-04-02T22:00,Brussels,6.5,0.0,0.0,8.8,24.1,3
2026-04-02T23:00,Brussels,6.2,0.0,0.0,6.7,18.7,3
2026-04-03T00:00,Brussels,5.6,0.0,0.0,5.9,14.4,3
2026-04-03T01:00,Brussels,5.3,0.0,0.0,3.6,12.2,3
2026-04-03T02:00,Brussels,4.1,0.0,0.0,3.6,7.6,0
2026-04-03T03:00,Brussels,3.5,0.0,0.0,5.9,11.5,2
2026-04-03T04:00,Brussels,3.0,0.0,0.0,5.9,11.9,3
2026-04-03T05:00,Brussels,3.1,0.0,0.0,6.8,13.0,3
2026-04-03T06:00,Brussels,3.1,0.0,0.0,8.2,16.2,3
2026-04-03T07:00,Brussels,3.5,0.0,0.0,9.5,19.1,3
2026-04-03T08:00,Brussels,4.2,0.0,0.0,10.6,22.0,3
2026-04-03T09:00,Brussels,4.9,0.0,0.0,10.7,22.0,3
2026-04-03T10:00,Brussels,5.6,0.0,0.0,10.9,23.8,3
2026-04-03T11:00,Brussels,6.3,0.0,0.0,13.7,31.3,3
2026-04-03T12:00,Brussels,8.3,0.0,0.0,17.6,41.0,3
2026-04-03T13:00,Brussels,10.2,0.0,0.0,18.8,45.4,3
2026-04-03T14:00,Brussels,11.2,0.0,0.0,21.3,46.1,3
2026-04-03T15:00,Brussels,12.2,0.0,0.0,23.2,53.6,3
2026-04-03T16:00,Brussels,12.0,0.0,0.0,24.2,55.4,3
2026-04-03T17:00,Brussels,11.3,0.0,0.0,20.3,55.4,3
2026-04-03T18:00,Brussels,11.1,0.1,0.1,21.8,47.5,51
2026-04-03T19:00,Brussels,10.8,0.1,0.1,23.4,51.5,51
2026-04-03T20:00,Brussels,10.4,0.0,0.0,22.2,51.8,3
2026-04-03T21:00,Brussels,10.6,0.0,0.0,21.6,48.2,3
2026-04-03T22:00,Brussels,10.8,0.0,0.0,21.9,47.9,3
2026-04-03T23:00,Brussels,11.1,0.0,0.0,21.6,47.9,3
2026-04-04T00:00,Brussels,11.4,0.0,0.0,22.2,48.6,3
2026-04-04T01:00,Brussels,11.5,0.0,0.0,20.9,48.6,3
2026-04-04T02:00,Brussels,11.6,0.0,0.0,20.3,46.1,3
2026-04-04T03:00,Brussels,11.5,0.0,0.0,19.0,44.6,3
2026-04-04T04:00,Brussels,11.3,0.1,0.1,18.3,41.8,51
2026-04-04T05:00,Brussels,11.1,0.1,0.1,17.2,40.0,51
2026-04-04T06:00,Brussels,10.6,0.1,0.1,14.6,37.1,51
2026-04-04T07:00,Brussels,10.5,0.1,0.1,14.1,31.0,51
2026-04-04T08:00,Brussels,10.4,0.0,0.0,12.8,29.9,3
2026-04-04T09:00,Brussels,10.6,0.1,0.1,14.0,32.0,51
2026-04-04T10:00,Brussels,11.3,0.0,0.0,15.2,34.9,2
2026-04-04T11:00,Brussels,12.1,0.0,0.0,17.5,39.6,2
2026-04-04T12:00,Brussels,13.1,0.1,0.1,16.3,41.4,51
2026-04-04T13:00,Brussels,13.1,0.1,0.1,17.3,38.5,51
2026-04-04T14:00,Brussels,13.2,0.1,0.1,15.3,39.2,51
2026-04-04T15:00,Brussels,14.2,0.1,0.1,18.1,40.7,51
2026-04-04T16:00,Brussels,15.0,0.0,0.0,18.5,42.5,3
2026-04-04T17:00,Brussels,15.3,0.0,0.0,17.1,43.2,3
2026-04-04T18:00,Brussels,15.8,0.0,0.0,18.3,47.2,0
2026-04-04T19:00,Brussels,15.5,0.0,0.0,17.3,41.0,2
2026-04-04T20:00,Brussels,14.4,0.0,0.0,17.4,39.2,0
2026-04-04T21:00,Brussels,13.4,0.0,0.0,18.9,40.0,3
2026-04-04T22:00,Brussels,13.4,0.0,0.0,20.7,44.6,3
2026-04-04T23:00,Brussels,13.5,0.0,0.0,22.3,48.2,3
2026-04-05T00:00,Brussels,13.5,0.0,0.0,23.6,50.8,3
2026-04-05T01:00,Brussels,13.7,0.0,0.0,24.7,53.3,3
2026-04-05T02:00,Brussels,14.2,0.0,0.0,26.3,56.9,3
2026-04-05T03:00,Brussels,14.0,0.0,0.0,26.1,57.6,3
2026-04-05T04:00,Brussels,13.9,0.0,0.0,25.2,56.5,3
2026-04-05T05:00,Brussels,13.0,0.0,0.0,23.2,54.7,3
2026-04-05T06:00,Brussels,12.0,0.0,0.0,22.7,50.8,3
2026-04-05T07:00,Brussels,11.8,0.0,0.0,22.7,50.8,3
2026-04-05T08:00,Brussels,11.3,0.0,0.0,21.4,50.4,3
2026-04-05T09:00,Brussels,11.0,0.0,0.0,21.8,48.6,3
2026-04-05T10:00,Brussels,10.7,0.0,0.0,22.7,57.2,3
2026-04-05T11:00,Brussels,10.6,0.0,0.0,21.8,57.6,3
2026-04-05T12:00,Brussels,10.6,0.0,0.0,19.7,55.4,3
2026-04-05T13:00,Brussels,10.5,0.1,0.1,22.2,49.7,51
2026-04-05T14:00,Brussels,10.5,0.0,0.0,21.1,50.4,3
2026-04-05T15:00,Brussels,11.4,0.0,0.0,22.7,58.7,2
2026-04-05T16:00,Brussels,12.3,0.1,0.1,24.5,61.9,51
2026-04-05T17:00,Brussels,12.6,0.0,0.0,24.3,57.2,1
2026-04-05T18:00,Brussels,12.2,0.0,0.0,23.4,63.7,3
2026-04-05T19:00,Brussels,11.3,0.0,0.0,20.4,60.8,1
2026-04-05T20:00,Brussels,10.4,0.0,0.0,16.5,45.4,2
2026-04-05T21:00,Brussels,9.1,0.0,0.0,14.9,35.6,3
2026-04-05T22:00,Brussels,8.6,0.0,0.0,14.0,32.0,3
2026-04-05T23:00,Brussels,7.8,0.0,0.0,12.8,29.5,3
2026-04-06T00:00,Brussels,7.1,0.0,0.0,12.8,27.7,3
2026-04-06T01:00,Brussels,6.5,0.0,0.0,11.2,26.6,3
2026-04-06T02:00,Brussels,5.7,0.0,0.0,9.5,22.7,3
2026-04-06T03:00,Brussels,5.1,0.0,0.0,8.2,18.7,0
2026-04-06T04:00,Brussels,4.6,0.0,0.0,7.8,16.2,2
2026-04-06T05:00,Brussels,4.0,0.0,0.0,8.0,15.5,3
2026-04-06T06:00,Brussels,3.8,0.0,0.0,7.7,16.2,3
2026-04-06T07:00,Brussels,3.5,0.0,0.0,5.9,15.1,3
2026-04-06T08:00,Brussels,3.7,0.0,0.0,5.7,11.9,3
2026-04-06T09:00,Brussels,5.2,0.0,0.0,5.2,12.2,3
2026-04-06T10:00,Brussels,7.5,0.0,0.0,2.7,13.0,3
2026-04-06T11:00,Brussels,9.4,0.0,0.0,1.7,11.5,3
2026-04-06T12:00,Brussels,10.9,0.0,0.0,2.8,14.0,3
2026-04-06T13:00,Brussels,11.9,0.0,0.0,3.6,15.1,3
2026-04-06T14:00,Brussels,12.5,0.0,0.0,3.3,16.2,3
2026-04-06T15:00,Brussels,13.2,0.0,0.0,3.5,15.8,3
2026-04-06T16:00,Brussels,13.4,0.0,0.0,4.3,16.2,3
2026-04-06T17:00,Brussels,13.3,0.0,0.0,5.9,18.0,3
2026-04-06T18:00,Brussels,13.1,0.0,0.0,6.9,18.4,1
2026-04-06T19:00,Brussels,12.5,0.0,0.0,6.6,18.4,0
2026-04-06T20:00,Brussels,11.6,0.0,0.0,7.4,14.4,0
2026-04-06T21:00,Brussels,10.3,0.0,0.0,8.1,15.8,0
2026-04-06T22:00,Brussels,9.6,0.0,0.0,9.5,18.7,0
2026-04-06T23:00,Brussels,9.1,0.0,0.0,9.6,19.1,0
2026-04-07T00:00,Brussels,8.2,0.0,0.0,10.5,20.9,0
2026-04-07T01:00,Brussels,7.4,0.0,0.0,11.2,22.3,0
2026-04-07T02:00,Brussels,7.1,0.0,0.0,11.5,22.3,0
2026-04-07T03:00,Brussels,6.7,0.0,0.0,11.5,23.0,0
2026-04-07T04:00,Brussels,6.2,0.0,0.0,11.5,23.0,0
2026-04-07T05:00,Brussels,5.7,0.0,0.0,11.5,23.4,0
2026-04-07T06:00,Brussels,5.2,0.0,0.0,11.0,23.4,0
2026-04-07T07:00,Brussels,4.8,0.0,0.0,11.0,22.0,0
2026-04-07T08:00,Brussels,5.5,0.0,0.0,11.5,23.4,0
2026-04-07T09:00,Brussels,6.9,0.0,0.0,10.3,23.8,0
2026-04-07T10:00,Brussels,8.9,0.0,0.0,8.0,22.0,1
2026-04-07T11:00,Brussels,11.3,0.0,0.0,8.1,22.3,1
2026-04-07T12:00,Brussels,13.5,0.0,0.0,10.2,27.0,0
2026-04-07T13:00,Brussels,15.1,0.0,0.0,12.7,32.4,0
2026-04-07T14:00,Brussels,16.6,0.0,0.0,12.9,33.1,0
2026-04-07T15:00,Brussels,17.2,0.0,0.0,12.5,33.1,0
2026-04-07T16:00,Brussels,17.3,0.0,0.0,11.9,32.0,0
2026-04-07T17:00,Brussels,17.2,0.0,0.0,12.3,30.6,0
2026-04-07T18:00,Brussels,16.7,0.0,0.0,12.4,30.6,0
2026-04-07T19:00,Brussels,15.7,0.0,0.0,11.1,29.2,0
2026-04-07T20:00,Brussels,14.9,0.0,0.0,10.2,23.8,0
2026-04-07T21:00,Brussels,13.3,0.0,0.0,12.2,23.8,0
2026-04-07T22:00,Brussels,12.1,0.0,0.0,12.5,24.8,0
2026-04-07T23:00,Brussels,11.1,0.0,0.0,13.0,25.9,0
2026-04-08T00:00,Brussels,10.2,0.0,0.0,13.2,26.3,0
2026-04-08T01:00,Brussels,9.3,0.0,0.0,12.8,26.6,0
2026-04-08T02:00,Brussels,9.2,0.0,0.0,11.9,25.6,0
2026-04-08T03:00,Brussels,8.7,0.0,0.0,10.5,23.0,0
2026-04-08T04:00,Brussels,8.1,0.0,0.0,9.4,20.9,0
2026-04-08T05:00,Brussels,7.6,0.0,0.0,8.6,18.4,0
2026-04-08T06:00,Brussels,7.2,0.0,0.0,8.4,16.9,0
2026-04-08T07:00,Brussels,7.0,0.0,0.0,8.3,16.2,0
2026-04-08T08:00,Brussels,8.4,0.0,0.0,8.3,16.9,0
2026-04-08T09:00,Brussels,10.0,0.0,0.0,7.0,15.5,0
2026-04-08T10:00,Brussels,12.3,0.0,0.0,3.4,13.7,0
2026-04-08T11:00,Brussels,14.8,0.0,0.0,2.8,12.6,0
2026-04-08T12:00,Brussels,17.0,0.0,0.0,3.3,14.4,0
2026-04-08T13:00,Brussels,18.6,0.0,0.0,4.8,17.3,0
2026-04-08T14:00,Brussels,20.2,0.0,0.0,7.2,20.5,1
2026-04-08T15:00,Brussels,20.7,0.0,0.0,7.7,22.3,2
2026-04-08T16:00,Brussels,20.8,0.0,0.0,7.4,22.3,1
2026-04-08T17:00,Brussels,20.7,0.0,0.0,7.3,21.2,1
2026-04-08T18:00,Brussels,20.3,0.0,0.0,6.5,19.8,3
2026-04-08T19:00,Brussels,19.4,0.0,0.0,5.1,16.6,0
2026-04-08T20:00,Brussels,18.3,0.0,0.0,5.6,10.8,1
2026-04-08T21:00,Brussels,16.9,0.0,0.0,9.4,16.9,3
2026-04-08T22:00,Brussels,15.4,0.0,0.0,10.7,20.9,2
2026-04-08T23:00,Brussels,14.1,0.0,0.0,10.5,20.9,0
2026-04-09T00:00,Brussels,13.0,0.0,0.0,10.4,20.5,0
2026-04-09T01:00,Brussels,12.0,0.0,0.0,9.7,20.2,1
2026-04-09T02:00,Brussels,11.8,0.0,0.0,8.3,18.7,0
2026-04-09T03:00,Brussels,11.0,0.0,0.0,7.7,15.8,0
2026-04-09T04:00,Brussels,10.5,0.0,0.0,7.1,14.8,0
2026-04-09T05:00,Brussels,9.6,0.0,0.0,5.2,13.3,2
2026-04-09T06:00,Brussels,10.1,0.0,0.0,6.7,12.6,0
2026-04-09T07:00,Brussels,10.1,0.0,0.0,7.8,14.8,0
2026-04-09T08:00,Brussels,10.5,0.0,0.0,8.7,16.9,0
2026-04-09T09:00,Brussels,12.4,0.0,0.0,9.1,17.6,0
2026-04-09T10:00,Brussels,14.7,0.0,0.0,7.3,19.1,3
2026-04-09T11:00,Brussels,17.0,0.0,0.0,6.8,19.4,3
2026-04-09T12:00,Brussels,19.1,0.0,0.0,7.9,22.7,2
2026-04-09T13:00,Brussels,20.7,0.0,0.0,8.5,24.5,2
2026-04-09T14:00,Brussels,22.2,0.0,0.0,8.5,25.9,1
2026-04-09T15:00,Brussels,23.1,0.0,0.0,10.1,28.1,1
2026-04-09T16:00,Brussels,23.1,0.0,0.0,10.4,28.4,2
2026-04-09T17:00,Brussels,23.0,0.0,0.0,11.3,29.5,3
2026-04-09T18:00,Brussels,22.5,0.0,0.0,10.3,29.5,3
2026-04-09T19:00,Brussels,20.3,0.2,0.2,8.5,27.7,51
2026-04-09T20:00,Brussels,19.6,1.5,1.5,9.8,17.6,61
2026-04-09T21:00,Brussels,17.6,1.5,1.5,12.7,24.8,61
2026-04-09T22:00,Brussels,17.1,0.0,0.0,15.9,30.6,3
2026-04-09T23:00,Brussels,16.0,0.0,0.0,21.0,43.9,3
2026-04-10T00:00,Brussels,14.1,0.0,0.0,19.4,49.0,3
2026-04-10T01:00,Brussels,13.0,0.0,0.0,18.2,42.8,3
2026-04-10T02:00,Brussels,10.9,0.0,0.0,17.7,41.8,3
2026-04-10T03:00,Brussels,9.6,0.0,0.0,15.0,44.3,3
2026-04-10T04:00,Brussels,9.0,0.0,0.0,14.4,34.9,3
2026-04-10T05:00,Brussels,8.4,0.0,0.0,15.2,34.9,3
2026-04-10T06:00,Brussels,7.9,0.0,0.0,13.6,35.3,3
2026-04-10T07:00,Brussels,7.6,0.0,0.0,11.2,29.9,3
2026-04-10T08:00,Brussels,7.5,0.0,0.0,7.5,24.1,3
2026-04-10T09:00,Brussels,7.9,0.0,0.0,5.0,16.9,3
2026-04-10T10:00,Brussels,8.6,0.0,0.0,5.4,17.6,3
2026-04-10T11:00,Brussels,9.4,0.0,0.0,4.2,18.0,3
2026-04-10T12:00,Brussels,10.5,0.0,0.0,3.3,16.6,3
2026-04-10T13:00,Brussels,11.3,0.0,0.0,4.9,19.4,3
2026-04-10T14:00,Brussels,12.0,0.0,0.0,6.8,25.6,3
2026-04-10T15:00,Brussels,12.5,0.0,0.0,7.9,24.5,3
2026-04-10T16:00,Brussels,12.0,0.0,0.0,8.0,24.8,3
2026-04-10T17:00,Brussels,12.3,0.0,0.0,7.6,23.8,3
2026-04-10T18:00,Brussels,12.2,0.0,0.0,6.0,21.6,3
2026-04-10T19:00,Brussels,12.0,0.0,0.0,2.1,17.3,3
2026-04-10T20:00,Brussels,11.7,0.0,0.0,3.2,8.6,3
2026-04-10T21:00,Brussels,11.2,0.0,0.0,8.0,17.6,3
2026-04-10T22:00,Brussels,10.5,0.0,0.0,9.1,19.1,3
2026-04-10T23:00,Brussels,9.5,0.0,0.0,11.8,23.8,3
2026-04-11T00:00,Brussels,9.0,0.0,0.0,13.2,27.0,3
2026-04-11T01:00,Brussels,8.5,0.0,0.0,10.7,27.0,3
2026-04-11T02:00,Brussels,8.4,0.0,0.0,11.5,21.2,3
2026-04-11T03:00,Brussels,8.0,0.0,0.0,11.2,23.4,3
2026-04-11T04:00,Brussels,7.9,0.0,0.0,10.9,22.7,3
2026-04-11T05:00,Brussels,8.1,0.0,0.0,11.5,22.7,3
2026-04-11T06:00,Brussels,7.8,0.2,0.2,13.6,27.0,51
2026-04-11T07:00,Brussels,8.0,0.0,0.0,13.6,28.4,3
2026-04-11T08:00,Brussels,8.7,0.0,0.0,14.8,29.5,3
2026-04-11T09:00,Brussels,10.2,0.0,0.0,13.5,28.1,3
2026-04-11T10:00,Brussels,12.2,0.0,0.0,12.2,28.1,3
2026-04-11T11:00,Brussels,14.5,0.0,0.0,14.0,33.5,3
2026-04-11T12:00,Brussels,17.6,0.0,0.0,15.9,39.2,3
2026-04-11T13:00,Brussels,19.9,0.0,0.0,17.7,43.6,3
2026-04-11T14:00,Brussels,21.1,0.0,0.0,18.6,50.0,3
2026-04-11T15:00,Brussels,19.1,0.3,0.3,23.6,54.0,51
2026-04-11T16:00,Brussels,17.4,0.1,0.1,23.9,57.6,51
2026-04-11T17:00,Brussels,14.4,0.2,0.2,22.5,54.4,51
2026-04-11T18:00,Brussels,12.3,0.0,0.0,20.8,54.4,3
2026-04-11T19:00,Brussels,11.5,0.0,0.0,22.9,52.6,3
2026-04-11T20:00,Brussels,10.2,0.0,0.0,18.2,53.6,3
2026-04-11T21:00,Brussels,9.8,0.0,0.0,13.1,42.1,3
2026-04-11T22:00,Brussels,9.5,0.0,0.0,12.8,30.2,3
2026-04-11T23:00,Brussels,9.3,0.0,0.0,12.2,29.5,3
2026-04-12T00:00,Brussels,8.5,0.0,0.0,12.7,28.1,3
2026-04-12T01:00,Brussels,7.7,0.0,0.0,12.8,27.4,3
2026-04-12T02:00,Brussels,6.8,0.0,0.0,13.4,29.2,3
2026-04-12T03:00,Brussels,6.4,0.0,0.0,12.5,28.1,3
2026-04-12T04:00,Brussels,6.0,0.0,0.0,12.4,26.6,3
2026-04-12T05:00,Brussels,5.7,0.0,0.0,12.4,25.9,3
2026-04-12T06:00,Brussels,5.9,0.0,0.0,13.4,27.4,3
2026-04-12T07:00,Brussels,6.1,0.0,0.0,14.2,29.5,3
2026-04-12T08:00,Brussels,6.4,0.0,0.0,13.4,29.5,3
2026-04-12T09:00,Brussels,7.5,0.0,0.0,11.4,26.3,3
2026-04-12T10:00,Brussels,9.0,0.0,0.0,12.1,30.6,3
2026-04-12T11:00,Brussels,10.6,0.0,0.0,13.5,34.9,3
2026-04-12T12:00,Brussels,12.0,0.0,0.0,17.2,40.7,3
2026-04-12T13:00,Brussels,13.2,0.0,0.0,17.0,45.0,3
2026-04-12T14:00,Brussels,13.1,0.0,0.0,15.8,43.2,3
2026-04-12T15:00,Brussels,13.7,0.0,0.0,15.0,40.0,3
2026-04-12T16:00,Brussels,14.3,0.0,0.0,14.7,38.5,3
2026-04-12T17:00,Brussels,14.1,0.0,0.0,13.7,37.1,3
2026-04-12T18:00,Brussels,13.8,0.0,0.0,12.6,34.9,3
2026-04-12T19:00,Brussels,13.4,0.0,0.0,10.6,31.7,3
2026-04-12T20:00,Brussels,12.1,0.0,0.0,9.6,26.6,3
2026-04-12T21:00,Brussels,11.1,0.0,0.0,10.0,20.9,3
2026-04-12T22:00,Brussels,10.5,0.0,0.0,8.5,20.2,3
2026-04-12T23:00,Brussels,9.8,0.0,0.0,7.6,16.6,3
2026-04-13T00:00,Brussels,9.3,0.0,0.0,6.9,14.8,3
2026-04-13T01:00,Brussels,8.6,0.0,0.0,6.5,13.3,3
2026-04-13T02:00,Brussels,8.5,0.0,0.0,5.3,12.6,3
2026-04-13T03:00,Brussels,7.6,0.0,0.0,3.8,10.1,3
2026-04-13T04:00,Brussels,7.0,0.0,0.0,3.6,8.3,3
2026-04-13T05:00,Brussels,6.6,0.0,0.0,1.0,7.6,3
2026-04-13T06:00,Brussels,6.0,0.0,0.0,1.6,4.0,3
2026-04-13T07:00,Brussels,5.9,0.0,0.0,0.9,4.0,3
2026-04-13T08:00,Brussels,6.2,0.0,0.0,0.9,2.9,3
2026-04-13T09:00,Brussels,7.5,0.0,0.0,1.8,7.2,3
2026-04-13T10:00,Brussels,9.2,0.0,0.0,2.5,11.2,3
2026-04-13T11:00,Brussels,10.3,0.0,0.0,3.2,13.0,3
2026-04-13T12:00,Brussels,11.1,0.0,0.0,3.1,13.3,3
2026-04-13T13:00,Brussels,11.6,0.0,0.0,2.8,13.7,3
2026-04-13T14:00,Brussels,12.7,0.0,0.0,2.8,12.6,3
2026-04-13T15:00,Brussels,13.0,0.0,0.0,3.6,14.4,3
2026-04-13T16:00,Brussels,13.2,0.0,0.0,3.9,15.8,3
2026-04-13T17:00,Brussels,12.9,0.0,0.0,5.1,16.6,3
2026-04-13T18:00,Brussels,12.5,0.0,0.0,4.8,16.9,3
2026-04-13T19:00,Brussels,12.7,0.0,0.0,5.5,16.2,3
2026-04-13T20:00,Brussels,11.7,0.0,0.0,12.2,15.8,3
2026-04-13T21:00,Brussels,10.2,0.1,0.1,7.2,25.9,51
2026-04-13T22:00,Brussels,9.6,0.0,0.0,4.6,13.7,0
2026-04-13T23:00,Brussels,8.6,0.0,0.0,5.2,10.8,0
2026-04-14T00:00,Brussels,7.7,0.0,0.0,6.7,13.0,0
2026-04-14T01:00,Brussels,6.9,0.0,0.0,7.6,15.1,0
2026-04-14T02:00,Brussels,6.6,0.0,0.0,7.0,15.1,0
2026-04-14T03:00,Brussels,6.0,0.0,0.0,6.5,14.0,0
2026-04-14T04:00,Brussels,5.4,0.0,0.0,6.9,13.3,0
2026-04-14T05:00,Brussels,5.0,0.0,0.0,7.0,14.0,1
2026-04-14T06:00,Brussels,4.7,0.0,0.0,6.5,13.7,1
2026-04-14T07:00,Brussels,4.3,0.0,0.0,5.8,12.6,2
2026-04-14T08:00,Brussels,4.7,0.0,0.0,6.1,12.6,1
2026-04-14T09:00,Brussels,6.4,0.0,0.0,4.3,14.0,0
2026-04-14T10:00,Brussels,8.7,0.0,0.0,3.6,15.5,0
2026-04-14T11:00,Brussels,10.8,0.0,0.0,4.1,17.6,0
2026-04-14T12:00,Brussels,12.3,0.0,0.0,4.2,19.1,0
2026-04-14T13:00,Brussels,13.4,0.0,0.0,4.8,20.2,0
2026-04-14T14:00,Brussels,14.0,0.0,0.0,4.2,21.6,1
2026-04-14T15:00,Brussels,15.1,0.0,0.0,4.7,20.9,0
2026-04-14T16:00,Brussels,15.6,0.0,0.0,5.2,21.2,0
2026-04-14T17:00,Brussels,15.7,0.0,0.0,5.6,21.2,1
2026-04-14T18:00,Brussels,15.5,0.0,0.0,5.9,21.2,2
2026-04-14T19:00,Brussels,15.0,0.0,0.0,5.3,20.2,3
2026-04-14T20:00,Brussels,14.7,0.0,0.0,3.6,16.6,3
2026-04-14T21:00,Brussels,13.3,0.0,0.0,1.5,7.2,1
2026-04-14T22:00,Brussels,12.5,0.0,0.0,1.8,4.7,0
2026-04-14T23:00,Brussels,12.0,0.0,0.0,6.7,12.2,0
2026-04-15T00:00,Brussels,11.2,0.0,0.0,10.6,19.8,0
2026-04-15T01:00,Brussels,10.4,0.0,0.0,10.6,21.6,2
2026-04-15T02:00,Brussels,9.2,0.0,0.0,10.3,20.5,0
2026-04-15T03:00,Brussels,8.4,0.0,0.0,9.5,19.4,0
2026-04-15T04:00,Brussels,8.1,0.0,0.0,9.9,18.7,3
2026-04-15T05:00,Brussels,8.3,0.0,0.0,10.7,20.2,3
2026-04-15T06:00,Brussels,8.2,0.0,0.0,11.3,21.6,3
2026-04-15T07:00,Brussels,8.0,0.0,0.0,11.5,22.7,3
2026-04-15T08:00,Brussels,9.1,0.0,0.0,12.1,23.8,3
